lo_val	la_val
129.03847	35.117858
127.4911007	34.93150717
126.6427065	34.61086641
127.4108138	35.42414006
127.037045	35.82204979
126.9546256	35.95206135
126.5144619	33.25332688
127.1008757	36.17835
126.7975219	36.68927288
127.7093564	36.48102841
127.9295745	37.04352657
127.6113333	37.30493469
129.3085481	35.78329398
126.4213021	34.79250248
127.3779469	35.4193803
127.159651	35.80986177
127.4931158	36.13039198
127.0311979	36.80654698
126.5452008	33.46720843
127.0295962	37.27765152
126.8660163	37.4770193
127.2054556	37.23468104
126.9692391	37.2579076
126.8276892	37.31982803
127.2642756	37.00789341
126.947052	37.3836732
127.6350384	37.28938436
127.0725058	37.13545081
127.4473764	37.28329729
127.1073622	36.99113745
127.2279297	37.53571094
126.7716097	37.20614433
127.0821426	37.73676118
127.5105921	37.8340208
126.7877048	37.6414479
127.1349203	37.5977906
127.0575553	37.88948769
127.4811584	37.48727357
127.1955732	37.89046008
128.6889271	35.23165138
128.617832	34.88974354
127.9237174	35.68699818
128.4730556	38.38028591
127.8949935	34.85272457
128.6008504	35.2515172
128.764159	35.47347716
128.0813163	34.93150952
127.8748061	35.41334595
128.1215974	35.18132796
128.5005957	35.53673882
128.4170123	34.8824601
127.7455967	35.06469448
128.3986055	35.27458479
128.1631797	35.57069345
128.7333869	36.55233843
128.3501153	36.11776384
128.1890271	36.58757178
128.1494707	36.41957952
129.1110544	36.6595895
128.6223546	36.82450438
128.4607654	36.66113331
129.3952494	36.9889872
128.6740899	36.3487265
129.0530569	36.43608284
128.5664063	36.23817452
126.7844551	35.02636975
126.9067303	35.18514794
126.7893946	35.1476269
127.4633214	35.1980854
126.4093622	34.80404429
126.4709931	34.99166811
127.7039559	34.76577421
126.5036585	35.27316495
126.6950763	34.80097794
126.7963873	35.31118653
126.261161	34.48178483
126.5181884	35.06027125
126.6093912	34.57185469
126.9791156	35.05592264
128.583152	35.88717773
128.6409814	35.87482359
129.1186097	37.5258173
128.4932337	35.80393049
128.5705441	35.86983584
129.3468505	36.01074948
128.7387713	35.82344234
128.1199464	36.1269354
128.9308287	35.95655615
128.394942	35.98248598
128.2977453	35.9316047
128.7485192	35.63995144
129.3475814	36.113758
129.3754495	36.41137559
127.4344705	36.35911372
127.1340984	36.45355383
127.4830921	36.10738358
127.0184612	36.15815354
126.6402844	36.88667
126.6238007	36.33766516
126.4543106	36.77512664
126.6972717	36.01376144
127.0077483	36.78758779
126.8430537	36.68869999
127.1317876	36.82671697
126.2990891	36.74724073
126.6520952	36.60275257
129.0615615	35.15272793
128.8890928	35.22753501
129.3248499	35.54157178
126.6683187	37.42504513
126.7863311	37.50705693
127.1488672	35.84639821
126.69498	35.4250629
127.3868028	35.41638874
127.5178846	35.64460971
126.8440362	35.56899068
127.4215992	35.79078521
126.5011899	33.48898395
126.5107961	33.25410595
126.5366961	33.49831083
127.4501936	36.61525663
128.3675551	36.98669253
127.4867786	36.6480797
127.7121629	36.48091437
127.7672201	36.16641045
127.6954501	36.93432418
128.206512	37.13957545
127.5880749	36.78910801
128.215186	37.1541226
127.9165235	36.98001769
127.0032705	37.6422482
127.0560922	35.83493402
126.7107572	35.0160601
126.7631494	37.703765
129.1979283	35.3167473
126.5277913	35.07321293
127.1234303	37.34844098
127.410066	36.43974263
127.97675	37.3236521
126.638513	37.56915048
126.7201118	36.03697123
126.9343252	37.6098735
127.0591199	35.83420435
126.638513	37.56915048
127.3687128	36.3706361
128.6900667	35.23427063
129.311905	35.5654502
126.7395484	37.67211452
129.3128527	35.67681294
126.7831317	35.01796655
126.8475945	34.95519846
126.7821152	35.02281775
129.3810376	36.05069184
129.078316	35.07959148
129.0769232	35.07982803
126.4203805	37.01235175
129.2127022	35.20459723
127.3306426	36.63284919
128.8617179	37.85151927
126.8472208	36.9614528
129.3744857	36.05197512
129.2309932	35.22160621
129.2222856	35.19109581
129.075644	35.07831795
129.3853441	35.50452435
129.3818416	35.50293925
126.3758836	37.44351196
126.6299329	37.4600212
126.438625	34.80187883
127.7090834	34.75481234
127.6266862	34.63140695
126.6832687	35.97256068
129.0780731	35.0738134
126.7777637	35.02252142
126.7954667	35.02061638
128.7327157	35.88361325
128.8913219	37.7613457
129.1707797	37.44303004
128.5812514	38.19838736
128.4770664	37.17464531
127.1298779	37.44064824
127.0339851	37.25843653
127.9107254	35.67177239
128.0873343	35.1857035
128.6915907	35.23466749
128.4509141	34.86787267
128.1558038	35.56342111
128.815552	35.82212656
128.3121254	36.14705498
128.1609272	36.41142711
128.7597404	36.54986192
129.3992344	36.99386504
129.3558609	36.03506896
128.5577431	35.94474694
126.7034524	37.44616091
126.7748306	34.63735592
127.0831413	34.77211127
127.4881569	34.96445545
127.6717238	34.74683585
126.5976608	34.57184904
126.709586	35.96016137
127.3748925	35.39989616
127.1023177	35.8153282
126.8592222	35.58761933
127.4345293	35.79425408
126.570652	36.3490391
126.4627869	36.76949185
127.1374438	36.83053487
127.5701183	36.30248346
127.5854019	36.78647916
127.4565952	36.65369969
127.9447891	36.98285247
128.9299041	37.77574953
128.4788358	38.37820614
129.1183509	37.52242758
129.171667	37.43854915
128.5923004	38.18996489
128.1673661	38.06398826
128.670596	37.3811009
127.714592	37.87636672
128.991814	37.16507638
128.3889289	37.35950574
127.9072015	37.70641416
127.1181561	37.63191402
126.6845245	37.63981524
127.0530154	37.89987592
127.0325735	37.25794676
126.8074967	37.36499251
126.8479588	37.32741367
127.2653737	37.00963545
126.9607144	37.39297709
127.6278516	37.29740937
127.0448939	37.17706095
127.0722983	37.75509648
127.4583058	37.28337081
128.6886849	34.86496107
127.9206388	35.69364409
128.7440477	35.50408501
128.0606636	35.00810312
129.0358339	35.34040875
128.1356716	35.17852536
127.8898464	35.4121339
128.5783277	35.23229726
128.6880847	35.23234085
127.7489357	35.06539499
128.4013619	35.27841745
129.1766485	35.84393434
128.1207079	36.11767875
128.2003964	36.59355997
128.1599026	36.40280437
128.7546772	36.55490662
129.3747872	36.40704984
128.6226497	36.82085668
128.9332322	35.97367759
128.4485739	36.65391885
129.3950987	36.98547327
128.6933502	36.35897225
129.0526596	36.43031248
128.4026615	35.99816611
129.3675839	36.04144039
126.8498668	35.15677738
128.5583546	35.85706853
128.5975055	35.88726879
129.2155706	35.25372079
129.0178259	35.10918442
129.1358721	35.17227834
126.8639705	37.49793475
127.2419809	36.51345871
129.3108543	35.53561638
126.7112694	37.52218549
127.1749859	37.59623
126.7739326	34.63547206
127.69374	34.93920111
126.7149407	35.01697464
126.4757367	34.9849969
127.4970543	34.93795127
127.6912455	34.74790564
126.7044238	34.79552404
126.7873194	35.30551414
126.6079871	34.56543554
126.6079871	34.56543554
126.7356242	35.97449713
126.9011173	35.80437533
127.3746709	35.41196006
126.7345908	35.73533126
126.9705139	35.95756027
127.1478563	35.82182036
126.5074517	33.25496552
126.5382917	33.4904621
127.135358	36.47227858
127.4876316	36.0988223
127.0948841	36.20227287
126.6357865	36.88423416
126.5824771	36.35762773
126.9181078	36.2829969
126.4619774	36.7746912
126.6979676	36.07438668
127.0134875	36.77986292
126.839141	36.70207832
127.159799	36.78679947
126.7978274	36.44017838
126.3034089	36.7510948
126.6752679	36.60133649
127.8007625	36.80787407
127.7819224	36.16514019
127.5653512	36.30345053
127.6792022	36.93037057
128.155978	37.00643611
128.2096321	37.14157992
127.4490694	36.84868935
127.4822823	36.63575614
127.4764771	36.64449161
127.9275076	36.99038818
127.9779657	37.3236524
129.0069771	35.1533627
126.8498661	35.2076364
128.5517754	35.8028989
126.6653838	37.4545052
127.0259383	37.2983708
129.1064309	37.53195559
127.921542	37.33949192
128.6603124	37.38324746
129.0034744	37.10425563
126.8745046	37.31710095
129.0291489	35.32534591
128.3455688	36.12000297
127.5249921	34.96122631
127.7076754	34.75620147
126.9817972	35.96283296
126.5442702	33.49948574
127.4270707	36.99192078
127.9220124	36.97324972
128.4779142	36.2047609
126.9526925	36.032646
126.9178449	37.52687069
127.7209547	37.91576334
127.0208253	37.75506636
128.6904179	35.27848285
128.4722246	36.57873321
126.6794305	37.54162258
127.7200045	34.77388664
127.0781974	35.79466773
126.5473218	33.48052737
126.7439531	36.63521361
127.4715382	36.60179406
126.8760101	37.52914435
129.0657929	35.1472297
128.1478119	35.17972319
126.740221	37.671516
127.5502989	36.9050903
129.3189689	35.56627319
127.3660824	36.38552728
128.6883288	35.23182555
126.8902392	35.15283306
128.5144532	35.82569661
127.3594337	36.39294066
128.8553912	35.08966827
127.1022503	35.81456038
127.4335003	36.71466224
129.3601266	35.5712377
126.9865666	37.566492
128.0064911	36.99926337
128.8725865	35.24352988
129.2286804	35.82942849
126.8839532	35.18965667
126.9777412	37.52470233
126.9804843	37.52106997
126.9783379	37.57371316
126.6589031	34.91485483
127.088373	35.80103803
127.1121802	36.46552948
126.9178933	36.2756434
126.6572815	37.4396791
127.1540282	35.82026604
129.103291	35.1731659
127.4782323	36.63176064
127.4146807	36.32253865
126.9204887	35.14063063
127.0429312	37.716101
127.0075369	37.2801851
128.6914807	35.23402376
128.907048	37.74858491
127.4739466	37.0481881
127.7502331	37.88909313
128.5720985	35.19498782
126.8497031	35.22421288
128.5169347	35.80467546
127.2684782	36.50286933
127.2628197	36.50242414
127.2632167	36.50097421
127.2595132	36.49897455
127.2606947	36.49848895
127.2664144	36.49733365
127.2658672	36.49659232
127.257575	36.50421987
127.2585155	36.50373121
127.26995	36.50109974
126.5250586	33.49086649
126.4686412	34.8158017
127.0164183	35.1828591
126.6254703	34.5703615
126.4769828	35.33038771
127.4675452	34.4706534
127.6439821	34.7804358
126.3762686	34.8068033
126.7164973	35.02946415
127.7482064	34.71821955
127.7173773	34.96164485
127.2772577	34.60175007
126.784582	35.30452503
126.3776933	34.79579916
126.3893411	34.80164196
126.3795248	34.78528381
126.374877	34.78209433
126.4006277	34.799725
126.4008934	34.7914016
126.3949942	34.79682384
126.4360203	34.8249845
126.4113723	34.81398741
126.3807709	34.81092222
126.4275586	34.80990379
126.4394601	34.8012847
126.4153918	34.81619537
126.4529568	34.81132584
126.4499971	34.80804584
126.4569519	34.80875132
126.3898471	34.8040419
126.380126	34.7848138
126.4291359	34.8100899
126.4529021	34.81033766
126.410169	34.80799271
126.3918043	34.80861261
126.4308825	34.8077733
126.3954501	34.80743012
126.4038681	34.7960744
126.383113	34.79640364
126.4092752	34.8157782
127.7148978	34.73654129
127.6122168	34.70909219
127.7429806	34.77786253
127.6944014	34.78413818
127.6682987	34.7641363
127.659374	34.57043915
127.6743133	34.7499548
127.675573	34.76088358
127.6547044	34.7879284
127.6714064	34.75673856
127.7042302	34.7638432
127.7013255	34.7726145
127.7303068	34.73702316
127.7005128	34.7456416
127.7353048	34.58503744
127.6535367	34.7470433
127.743948	34.72982318
127.7668059	34.51213132
127.72794	34.7170058
127.6926302	34.75260306
127.6469953	34.7399523
127.6942481	34.75123094
127.7363775	34.74436724
127.6530799	34.7680053
127.740178	34.74930187
127.7067846	34.76957612
127.6999676	34.75395647
127.3027502	34.0247085
127.7213758	34.73964717
127.7450505	34.74171486
127.6416532	34.7648981
127.746472	34.754803
127.6624062	34.77142294
127.7212466	34.7396968
127.7460807	34.7460462
127.745981	34.7418496
127.483779	34.9650048
127.5004148	34.9428354
127.522673	34.9555507
127.4807747	34.8905574
127.486899	34.9538994
127.4879758	34.9664946
127.5139434	34.9605228
127.5136596	34.9562857
127.5309524	34.9502463
127.4303751	35.1000077
127.3778639	35.092759
127.2401499	35.0762008
127.277794	35.0605137
127.3422972	34.9092054
127.5258112	34.9387958
127.474053	34.9735476
127.5128791	34.9333017
127.5253159	34.9738309
127.4160067	34.8506306
127.5459341	34.936975
127.4793933	34.9651835
127.5158549	34.955375
127.5209122	34.9474793
127.5315733	34.9440638
127.4860042	34.9725287
127.5252659	34.9728066
127.4255166	35.1000866
127.3785258	35.0177314
127.273286	35.0626751
127.345831	34.9015837
127.2351112	35.0768489
127.4977293	34.9746196
127.5248177	34.962988
127.4894651	34.9275205
127.5189342	34.9650526
126.7277706	35.04811957
126.7150069	34.99410862
126.712539	35.0069745
126.5645381	34.93845086
126.639999	35.01775979
126.6033111	35.05875512
126.7546349	35.03431013
126.8061217	35.03344786
126.8402019	34.9538414
126.7881475	34.95765485
126.7852543	35.00903946
126.7884335	35.0163788
126.7118416	34.9969981
126.6382067	35.0148898
126.6105616	34.94358275
126.5595693	34.93913602
126.6110511	35.0365015
126.6521299	34.90175103
126.734349	35.0732385
126.7863202	35.00863752
126.7139432	35.00893922
126.748306	34.91802223
126.711043	35.0305147
126.7224094	35.04269558
126.712025	34.99857604
126.7510899	35.03822209
126.696567	35.087372
126.7139769	35.0401455
127.6934705	34.9437478
127.5839622	34.97093348
127.5938606	34.97691745
127.5809469	35.01223063
127.6184734	35.01583815
127.7161761	35.02034854
127.6916552	35.1210495
127.660549	34.9105118
127.7207758	34.96363297
127.7127292	34.96704796
127.7439466	34.94596712
127.6960195	34.93330753
127.6927616	34.93270961
127.6104757	34.97577144
127.5788934	34.97888982
127.7295689	34.9454276
127.5785448	34.97665247
127.7009402	34.99549869
127.7172468	35.01799148
127.727725	34.94862527
127.6911152	34.94677675
127.5726577	34.98360651
127.5804141	34.97649573
127.7172468	35.01799148
127.5908131	34.97953187
127.6976722	34.95321109
127.7271334	34.94658812
126.9782279	35.3004342
126.9839147	35.31208154
126.9865616	35.31815688
126.9761899	35.30066212
126.9502663	35.34076007
127.0409611	35.29052648
126.9900443	35.36351227
126.973633	35.224635
126.9809931	35.31635706
126.8906441	35.2749679
127.0135707	35.24103806
127.0215206	35.3405088
127.2927205	35.27941365
127.2899454	35.28167368
127.2915489	35.28496872
127.2536339	35.13538333
127.1430832	35.2772871
127.2883252	35.28105383
127.2527218	35.12713237
127.2923408	35.28511103
127.2871478	35.28257809
127.1307745	35.2741832
127.4626611	35.20815696
127.46549	35.204678
127.4898971	35.19214654
127.5424552	35.17752628
127.527828	35.19720051
127.4865514	35.2220962
127.4333029	35.2508959
127.4386683	35.3170651
127.4654601	35.31897789
127.4628168	35.2013472
127.4636763	35.2057526
127.5456456	35.1929506
127.4393463	35.25832584
127.4355077	35.3168765
127.4632973	35.2047621
127.4616836	35.19999091
127.2775491	34.5970187
127.2905178	34.60873286
127.1398098	34.52957715
127.1322912	34.51669835
127.2585308	34.39506242
127.2431311	34.5752553
127.174099	34.56727135
127.4657974	34.4688878
127.4669249	34.5038296
127.3812364	34.65192084
127.4550226	34.60371903
127.3581102	34.6801407
127.3546546	34.7290011
127.3326051	34.78220661
127.2758084	34.64741647
127.2890637	34.61480794
127.2881823	34.610905
127.1367364	34.53578667
127.2509696	34.57069281
127.3187282	34.51502003
127.4653336	34.5039233
127.3579032	34.67567024
127.3562503	34.7364161
127.2937538	34.6066433
127.1421129	34.53882338
127.3565977	34.6818294
127.3201951	34.51472052
127.2759578	34.6022451
127.0845604	34.77114758
127.0780286	34.77187668
127.0777026	34.7705865
127.3425946	34.8380574
127.0858574	34.79989099
127.1510838	34.83142371
127.1857603	34.87246169
127.1282093	34.89871985
127.1753523	34.9197897
127.2483423	34.8097835
127.2150242	34.78998166
127.1864251	34.75199989
127.1955503	34.7794896
127.0850714	34.67280182
127.0909418	34.76481142
127.088662	34.76567846
127.3438341	34.85005843
127.3350968	34.85257789
127.2431116	34.8082032
127.1402181	34.89875707
127.0852372	34.6770168
127.1968461	34.78042498
127.3422908	34.83331474
127.0920768	34.76382983
127.3422908	34.83331474
127.3411393	34.83509194
127.1993811	34.7805795
127.0923323	35.00822802
127.0519167	35.02392885
127.1340895	35.16611985
126.9948129	35.056238
127.0043937	34.97872649
126.9568038	34.9881819
126.9771467	35.05647032
126.9706911	34.87552781
126.9891137	34.88341632
127.1340895	35.16611985
126.9867083	35.06578474
126.9050451	34.6864566
126.9104021	34.68145231
126.9065231	34.68413206
126.9019758	34.67583172
126.8891178	34.66594461
126.9399472	34.56147083
126.9546639	34.5265862
126.9733368	34.6518743
127.0251931	34.6346554
126.9140209	34.61350472
126.9361519	34.48006036
126.9671672	34.4790852
126.9940984	34.7464679
126.9705167	34.77575978
126.8359632	34.8023198
126.9012739	34.72291091
126.9116495	34.68235105
126.9721561	34.77364004
126.9146192	34.61703157
126.9738305	34.6531477
126.9358319	34.47727288
126.8964111	34.5000347
126.9009192	34.6876176
126.9370942	34.55891649
126.7668391	34.63709932
126.7761731	34.640706
126.7859204	34.64577726
126.8004299	34.57360378
126.7985806	34.4922615
126.709617	34.50002562
126.7066373	34.69368367
126.771639	34.7034933
126.7953575	34.74512346
126.8136054	34.71314146
126.8201139	34.6494851
126.7585874	34.63782244
126.7071323	34.7074205
126.6081343	34.56844322
126.5950679	34.5746312
126.6048835	34.57008057
126.6071973	34.51553988
126.552667	34.45921369
126.5204408	34.36914396
126.5607117	34.38936175
126.4772672	34.35181773
126.6767422	34.46739334
126.5729163	34.61914077
126.4478025	34.64388565
126.4285304	34.57599526
126.3330735	34.6730794
126.5972794	34.577012
126.6269331	34.4058962
126.5091663	34.49546532
126.5164274	34.38421868
126.4478204	34.64579314
126.5577325	34.4584897
126.674047	34.46859053
126.3123792	34.59540052
126.5957088	34.5770877
126.5644595	34.72831642
126.6353365	34.83654887
126.6987828	34.82148517
126.3779433	34.74619106
126.6876775	34.79710836
126.3999104	34.7620211
126.5830254	34.75603314
126.62593	34.7601351
126.4680882	34.7504499
126.6979585	34.89032489
126.5662526	34.72700675
126.6434208	34.85005779
126.6877355	34.79909161
126.5768429	34.69875752
126.5845576	34.75627635
126.4692921	34.7501533
126.4939985	34.85125139
126.5089418	34.87289919
126.4293014	34.92598544
126.4372989	34.88436085
126.4333687	34.84241361
126.4777551	34.83797191
126.5015002	34.92937501
126.4144192	35.01985554
126.3758066	35.0512341
126.3933161	35.0158921
126.2962892	35.11476397
126.2955581	35.08244469
126.4740364	34.81277088
126.4676382	34.8091134
126.4956589	34.8472976
126.4679475	34.989139
126.4109503	35.023957
126.4974581	34.8448555
126.4746536	34.80783388
126.3426564	34.958397
126.4307048	34.84694058
126.470516	34.9887198
126.5128247	35.06191915
126.5167407	35.06782252
126.4338246	35.14572285
126.4068366	35.15685334
126.4992362	35.15722361
126.5368611	35.01334306
126.5137994	35.01138883
126.5327702	35.06760771
126.6065269	35.11684944
126.6027358	35.17734678
126.6320751	35.17695272
126.5202018	35.05789242
126.6250955	35.1888688
126.4281878	35.14395858
126.5012736	35.1554793
126.60376	35.1753203
126.6027177	35.11604742
126.5156977	35.05879752
126.5349919	35.02536019
126.4943541	35.10402356
126.5188855	35.06702342
126.5046696	35.2735455
126.5051264	35.27974707
126.4206231	35.28210109
126.3968727	35.28254022
126.4478907	35.39936399
126.5809968	35.3028639
126.4781571	35.25713652
126.4574775	35.23652402
126.3665479	35.22095435
126.4548048	35.3601336
126.5048697	35.26558791
126.5161193	35.2788145
126.3732002	35.2205638
126.4471609	35.40177256
126.5753646	35.3014585
126.4559178	35.3585373
126.5127783	35.2689298
126.4593699	35.27183586
126.5020804	35.27888732
126.3712785	35.22282855
126.43618	35.32251425
126.5132508	35.2768113
126.7871252	35.29904581
126.8063835	35.32656528
126.8224123	35.26313208
126.8635883	35.26041298
126.801657	35.2395386
126.7363941	35.27410862
126.6536743	35.22994714
126.7757572	35.2906114
126.7685869	35.33361577
126.7948512	35.38469277
126.8810717	35.4081197
126.7868122	35.2976608
126.6663841	35.25731153
126.810953	35.24391249
126.8156257	35.43136422
126.7591763	35.2973441
126.7680087	35.30346325
126.7932073	35.3077164
126.7981292	35.3088052
126.7450158	34.3173296
126.7402624	34.3216981
126.7278083	34.35941744
126.6466237	34.37942458
126.8302738	34.3374665
126.8001666	34.3967696
127.033305	34.35541366
126.8577982	34.18205106
126.5698479	34.19545004
126.5720438	34.178717
126.5776814	34.21624042
126.5042129	34.18845921
126.5925685	34.16332614
126.7506371	34.3083263
126.742095	34.3129393
126.8641081	34.1813194
126.6522399	34.39064772
127.0323905	34.351689
126.8988732	34.392672
126.828508	34.33712427
126.7441879	34.32352707
127.0323436	34.3490368
126.2721769	34.48184733
126.2645126	34.48489155
126.2892593	34.56436734
126.2929781	34.5376214
126.2772507	34.44080796
126.1921266	34.40639919
126.1667795	34.42237208
126.2947801	34.53821475
126.3230711	34.50061567
126.0420778	34.3131008
126.2793915	34.4400155
126.258058	34.48257732
126.1908984	34.4075041
126.2767806	34.48826042
126.3813001	34.78456452
126.3810074	34.78338761
125.9635959	34.6907441
125.9209392	34.76058307
126.1076693	34.82929773
126.3093202	34.8667868
126.0768353	35.0841126
126.1442563	34.6379176
125.427644	34.68443761
126.0793218	34.5904435
126.1439658	34.9989763
125.4313929	34.6830703
126.1124268	34.8300269
126.1415074	34.6425438
126.2140149	35.061026
126.2026315	35.0638664
128.1356959	35.18027364
127.043535	37.2969006
127.0337768	37.51829887
127.1444427	36.82317714
127.1426773	37.40902941
127.0804217	37.74943674
128.7236903	34.86585772
128.119604	35.18070108
129.3260344	35.5286805
129.3733195	36.05200903
127.4068839	36.42155726
126.7155553	35.987699
127.1054586	35.82079433
126.850765	36.95894147
126.9331932	35.1262498
126.9355552	35.14855714
126.9283365	35.15584689
126.8989926	35.162367
126.9255608	35.1475527
126.9203797	35.17595303
126.9378677	35.157459
126.9251609	35.1871683
126.9164129	35.18612126
126.9002512	35.20064247
126.8989703	35.18158317
126.8999237	35.1381745
126.889781	35.1366963
126.8548149	35.1409247
126.8713993	35.14905406
126.8543678	35.1326602
126.7226978	35.1808549
